subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e04,,1484131676386,screenTap,,,
e04,,1484131676437,charShow,,,a
e04,,1484131676837,charShow,,,b
e04,,1484131677236,charShow,,,a
e04,,1484131677250,screenTap,,,
e04,,1484131677638,charShow,,,a
e04,,1484131678037,charShow,,,b
e04,,1484131678367,screenTap,,,
e04,,1484131678437,charShow,,,a
e04,,1484131678837,charShow,,,a
e04,,1484131679238,charShow,,,b
e04,,1484131679600,screenTap,,,
e04,,1484131679636,charShow,,,a
e04,,1484131680037,charShow,,,a
e04,,1484131680437,charShow,,,b
e04,,1484131680793,screenTap,,,
e04,,1484131680837,charShow,,,a
e04,,1484131681238,charShow,,,a
e04,,1484131681637,charShow,,,b
e04,,1484131681994,screenTap,,,
e04,,1484131682036,charShow,,,a
e04,,1484131682437,charShow,,,a
e04,,1484131682836,charShow,,,b
e04,,1484131683177,screenTap,,,
e04,,1484131683237,charShow,,,a
e04,,1484131683637,charShow,,,a
e04,,1484131684038,charShow,,,b
e04,,1484131684365,screenTap,,,
e04,,1484131684437,charShow,,,a
e04,,1484131684837,charShow,,,a
e04,,1484131685237,charShow,,,b
e04,,1484131685593,screenTap,,,
e04,,1484131685637,charShow,,,a
e04,,1484131686038,charShow,,,a
e04,,1484131686437,charShow,,,b
e04,,1484131686768,screenTap,,,
e04,,1484131686837,charShow,,,a
e04,,1484131687237,charShow,,,b
e04,,1484131687636,charShow,,,a
e04,,1484131687656,screenTap,,,
e04,,1484131688037,charShow,,,b
e04,,1484131688399,screenTap,,,
e04,,1484131688436,charShow,,,a
e04,,1484131688837,charShow,,,b
e04,,1484131689201,screenTap,,,
e04,,1484131689237,charShow,,,a
e04,,1484131689637,charShow,,,a
e04,,1484131690037,charShow,,,b
e04,,1484131690368,screenTap,,,
e04,,1484131690437,charShow,,,a
e04,,1484131690837,charShow,,,b
e04,,1484131691213,screenTap,,,
e04,,1484131691237,charShow,,,a
e04,,1484131691637,charShow,,,a
e04,,1484131692037,charShow,,,b
e04,,1484131692353,screenTap,,,
e04,,1484131692437,charShow,,,a
e04,,1484131692837,charShow,,,b
e04,,1484131693194,screenTap,,,
e04,,1484131693236,charShow,,,a
e04,,1484131693637,charShow,,,b
e04,,1484131694022,screenTap,,,
e04,,1484131694036,charShow,,,a
e04,,1484131694438,charShow,,,b
e04,,1484131694836,charShow,,,a
e04,,1484131694849,screenTap,,,
e04,,1484131695237,charShow,,,b
e04,,1484131695636,charShow,,,a
e04,,1484131695665,screenTap,,,
e04,,1484131696036,charShow,,,b
e04,,1484131696413,screenTap,,,
e04,,1484131696437,charShow,,,a
e04,,1484131696837,charShow,,,b
e04,,1484131697178,screenTap,,,
e04,,1484131697237,charShow,,,a
e04,,1484131697637,charShow,,,a
e04,,1484131698037,charShow,,,b
e04,,1484131698159,screenTap,,,
e04,,1484131698438,charShow,,,a
