subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e08,,1484424843427,charShow,,,a
e08,,1484424843828,charShow,,,b
e08,,1484424844216,screenTap,,,
e08,,1484424844230,charShow,,,a
e08,,1484424844628,charShow,,,a
e08,,1484424845028,charShow,,,b
e08,,1484424845377,screenTap,,,
e08,,1484424845427,charShow,,,a
e08,,1484424845827,charShow,,,b
e08,,1484424846205,screenTap,,,
e08,,1484424846227,charShow,,,a
e08,,1484424846628,charShow,,,a
e08,,1484424847028,charShow,,,b
e08,,1484424847369,screenTap,,,
e08,,1484424847427,charShow,,,a
e08,,1484424847828,charShow,,,a
e08,,1484424848228,charShow,,,b
e08,,1484424848422,screenTap,,,
e08,,1484424848628,charShow,,,a
e08,,1484424849028,charShow,,,b
e08,,1484424849399,screenTap,,,
e08,,1484424849427,charShow,,,a
e08,,1484424849827,charShow,,,a
e08,,1484424850227,charShow,,,b
e08,,1484424850570,screenTap,,,
e08,,1484424850627,charShow,,,a
e08,,1484424851028,charShow,,,a
e08,,1484424851428,charShow,,,b
e08,,1484424851748,screenTap,,,
e08,,1484424851827,charShow,,,a
e08,,1484424852229,charShow,,,b
e08,,1484424852620,screenTap,,,
e08,,1484424852627,charShow,,,a
e08,,1484424853028,charShow,,,a
e08,,1484424853428,charShow,,,b
e08,,1484424853737,screenTap,,,
e08,,1484424853827,charShow,,,a
e08,,1484424854228,charShow,,,b
e08,,1484424854580,screenTap,,,
e08,,1484424854628,charShow,,,a
e08,,1484424855027,charShow,,,a
e08,,1484424855427,charShow,,,b
e08,,1484424855635,screenTap,,,
e08,,1484424855828,charShow,,,a
e08,,1484424856227,charShow,,,a
e08,,1484424856628,charShow,,,b
e08,,1484424856945,screenTap,,,
e08,,1484424857028,charShow,,,a
e08,,1484424857427,charShow,,,b
e08,,1484424857828,charShow,,,a
e08,,1484424857876,screenTap,,,
e08,,1484424858228,charShow,,,a
e08,,1484424858628,charShow,,,b
e08,,1484424858974,screenTap,,,
e08,,1484424859027,charShow,,,a
e08,,1484424859428,charShow,,,b
e08,,1484424859773,screenTap,,,
e08,,1484424859827,charShow,,,a
e08,,1484424860228,charShow,,,a
e08,,1484424860628,charShow,,,b
e08,,1484424860808,screenTap,,,
e08,,1484424861027,charShow,,,a
